Fusion index,Description,Config,Name,OpType,Count,Bounded-by,Execution time,Compute time,Memory time,ICI/NVLink time,ICI/NVLink outbound traffic,ICI/NVLink inbound traffic,Aggregated DCN time,DCN 0 time,PCIe time,Temporary memory size,Persistent memory size,MXU time,VPU time,Transpose time,Permute time,Bytes accessed,Input Tensor Shapes,Output Tensor Shapes,FLOP Count,Op Name,Op Code,Weight Size,Output Shape,parsed_op_type,dim_labels,tile_shapes,num_tiles,max_vmem_demand_bytes,num_mxu_ops,einsum_B_size,einsum_M_size,einsum_N_size,einsum_K_size,vu_softmax_time_ns,Compute Time (ns),Bytes Accessed,DVFS SA Policy,DVFS SA Voltage (V),DVFS SA Frequency (GHz),DVFS VU Policy,DVFS VU Voltage (V),DVFS VU Frequency (GHz),DVFS SRAM Policy,DVFS SRAM Voltage (V),DVFS SRAM Frequency (GHz),DVFS HBM Policy,DVFS HBM Voltage (V),DVFS HBM Frequency (GHz),DVFS ICI Policy,DVFS ICI Voltage (V),DVFS ICI Frequency (GHz),Vmem time,static_energy_sa_J,static_energy_vu_J,static_energy_sram_J,static_energy_hbm_J,static_energy_ici_J,static_energy_other_J,dynamic_energy_sa_J,dynamic_energy_vu_J,dynamic_energy_sram_J,dynamic_energy_hbm_J,dynamic_energy_ici_J,dynamic_energy_other_J,static_energy_J,dynamic_energy_J,total_energy_J,static_power_W,dynamic_power_W,total_power_W,num_setpm_sa,num_setpm_vu,num_setpm_sram,num_setpm_hbm,num_setpm_ici,tflops_per_sec,hbm_bw_GBps,flops_util,hbm_bw_util,DVFS SA Scaling Time (ns),DVFS SA Power Efficiency (%),DVFS VU Scaling Time (ns),DVFS VU Power Efficiency (%),DVFS SRAM Scaling Time (ns),DVFS SRAM Power Efficiency (%),DVFS HBM Scaling Time (ns),DVFS HBM Power Efficiency (%),DVFS ICI Scaling Time (ns),DVFS ICI Power Efficiency (%),DVFS SA Activity Factor,DVFS VU Activity Factor,DVFS SRAM Activity Factor,DVFS HBM Activity Factor,DVFS ICI Activity Factor
36,Decode-FullAttention-Attention-serving-decode-Attention_layernorm,"LayerNorm(x=4x1x2880,memory_placements=0_0,type=DT_BFLOAT16)",DecodeFullAttentionAttentionservingdecodeAttentionlayernormYnormLayerNormy,VPU,1536,Memory,500,9,500,0,0,0,0,0,0,0,0,0,9,0,0,46080,"DT_BFLOAT16:[4,1,2880]","[DT_BFLOAT16:(4,1,2880)]",92160,DecodeFullAttentionAttentionservingdecodeAttentionlayernormYnormLayerNormy,LayerNorm,0,[],LayerNorm,,,,,0,,,,,0,9,46080,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.18432,85.8306884765625,0.01764705882352941,0.031041840317020796,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
37,Decode-SlidingAttention-Attention-serving-decode-Q/K/V,"XlaEinsum(a=4x1x2880,b=2880x64x64,eq=BLM;MND->BLND,memory_placements=0_0_0,type=DT_BFLOAT16)",DecodeSlidingAttentionAttentionservingdecodeQKVMatMulQ2xnormallgathered2Wq1,MXU,12,Memory,7966,6946,7966,0,0,0,0,0,0,0,0,6946,1154,0,0,23648768,"DT_BFLOAT16:[4,1,2880],DT_BFLOAT16:[2880,64,64]","[DT_BFLOAT16:(4,1,64,64)]",94371840,DecodeSlidingAttentionAttentionservingdecodeQKVMatMulQ2xnormallgathered2Wq1,Einsum,23592960,[],Einsum,"BLM,MND->BLND","[[4, 1, 2880], [2880, 64, 64], [4, 1, 64, 64]]",1,8429568,736,1,4,4096,2880,0,6946,23648768,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,11.846829023349235,2764.8294627471932,0.025974784391815196,0.9999383228742109,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
37,Decode-SlidingAttention-Attention-serving-decode-Q/K/V,"XlaEinsum(a=4x1x2880,b=2x2880x8x64,eq=BLM;TMND->BTLND,memory_placements=0_0_0,type=DT_BFLOAT16)",DecodeSlidingAttentionAttentionservingdecodeQKVMatMulKV2xnorm2Wkv1,MXU,12,Memory,1998,1751,1998,0,0,0,0,0,0,0,0,1751,288,0,0,5929472,"DT_BFLOAT16:[4,1,2880],DT_BFLOAT16:[2,2880,8,64]","[DT_BFLOAT16:(4,2,1,8,64)]",23592960,DecodeSlidingAttentionAttentionservingdecodeQKVMatMulKV2xnorm2Wkv1,Einsum,5898240,[],Einsum,"BLM,TMND->BTLND","[[4, 1, 2880], [2, 2880, 8, 64], [4, 2, 1, 8, 64]]",1,2113536,184,1,4,1024,2880,0,1751,5929472,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,11.808288288288288,2763.8894540292245,0.02589028183998997,0.9995983558876038,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
38,Decode-SlidingAttention-Attention-serving-decode-Softmax(Q*K)*V,"XlaEinsum(a=4x8x8x1x64,b=4x8x127x64,eq=BGHND;BGSD->BGHNS,memory_placements=0_0_0,type=DT_BFLOAT16)",DecodeSlidingAttentionAttentionservingdecodeSoftmaxQKVMatMulQKprefix2Q2Kcache2,MXU,12,Memory,500,50,500,0,0,0,0,0,0,0,0,0,50,0,0,617984,"DT_BFLOAT16:[4,8,8,1,64],DT_BFLOAT16:[4,8,127,64]","[DT_BFLOAT16:(4,8,8,1,127)]",4161536,DecodeSlidingAttentionAttentionservingdecodeSoftmaxQKVMatMulQKprefix2Q2Kcache2,Einsum,0,[],Einsum,"BGHND,BGSD->BGHNS","[[4, 8, 8, 1, 64], [4, 8, 127, 64], [4, 8, 8, 1, 127]]",1,19312,32,32,8,127,64,0,50,617984,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,8.323072,1151.0848999023438,0.01824876515491693,0.4163055695849345,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
38,Decode-SlidingAttention-Attention-serving-decode-Softmax(Q*K)*V,"XlaEinsum(a=4x8x8x1x64,b=4x8x1x64,eq=BGHND;BGSD->BGHNS,memory_placements=0_0_0,type=DT_BFLOAT16)",DecodeSlidingAttentionAttentionservingdecodeSoftmaxQKVMatMulQKsuffix2Q2Ksuffix2,MXU,12,Memory,500,6,500,0,0,0,0,0,0,0,0,0,6,0,0,37376,"DT_BFLOAT16:[4,8,8,1,64],DT_BFLOAT16:[4,8,1,64]","[DT_BFLOAT16:(4,8,8,1,1)]",32768,DecodeSlidingAttentionAttentionservingdecodeSoftmaxQKVMatMulQKsuffix2Q2Ksuffix2,Einsum,0,[],Einsum,"BGHND,BGSD->BGHNS","[[4, 8, 8, 1, 64], [4, 8, 1, 64], [4, 8, 8, 1, 1]]",1,1168,32,32,8,1,64,0,6,37376,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.065536,69.61822509765625,0.00014369106421194432,0.025178381590472424,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
38,Decode-SlidingAttention-Attention-serving-decode-Softmax(Q*K)*V,"Softmax(x=4x8x8x1x128,memory_placements=0_0,type=DT_BFLOAT16)",DecodeSlidingAttentionAttentionservingdecodeSoftmaxQKVattnWeightsSoftmaxattnWeights,VPU,12,Memory,500,13,500,0,0,0,0,0,0,0,0,0,13,0,0,131072,"DT_BFLOAT16:[4,8,8,1,128]","[DT_BFLOAT16:(4,8,8,1,128)]",131072,DecodeSlidingAttentionAttentionservingdecodeSoftmaxQKVattnWeightsSoftmaxattnWeights,Softmax,0,[],Softmax,,,,,0,,,,,0,13,131072,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.262144,244.140625,0.02509803921568627,0.08829679023508137,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
38,Decode-SlidingAttention-Attention-serving-decode-Softmax(Q*K)*V,"XlaEinsum(a=4x8x8x1x127,b=4x8x127x64,eq=BGHNS;BGSD->BGHND,memory_placements=0_0_0,type=DT_BFLOAT16)",DecodeSlidingAttentionAttentionservingdecodeSoftmaxQKVMatMulattnavgprefix2QKprefix2Vcache2,MXU,12,Memory,500,50,500,0,0,0,0,0,0,0,0,0,50,0,0,617984,"DT_BFLOAT16:[4,8,8,1,127],DT_BFLOAT16:[4,8,127,64]","[DT_BFLOAT16:(4,8,8,1,64)]",4161536,DecodeSlidingAttentionAttentionservingdecodeSoftmaxQKVMatMulattnavgprefix2QKprefix2Vcache2,Einsum,0,[],Einsum,"BGHNS,BGSD->BGHND","[[4, 8, 8, 1, 127], [4, 8, 127, 64], [4, 8, 8, 1, 64]]",1,19312,32,32,8,64,127,0,50,617984,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,8.323072,1151.0848999023438,0.01824876515491693,0.4163055695849345,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
38,Decode-SlidingAttention-Attention-serving-decode-Softmax(Q*K)*V,"XlaEinsum(a=4x8x8x1x1,b=4x8x1x64,eq=BGHNS;BGSD->BGHND,memory_placements=0_0_0,type=DT_BFLOAT16)",DecodeSlidingAttentionAttentionservingdecodeSoftmaxQKVMatMulattnavgsuffix2QKsuffix2Vsuffix2,MXU,12,Memory,500,6,500,0,0,0,0,0,0,0,0,0,6,0,0,37376,"DT_BFLOAT16:[4,8,8,1,1],DT_BFLOAT16:[4,8,1,64]","[DT_BFLOAT16:(4,8,8,1,64)]",32768,DecodeSlidingAttentionAttentionservingdecodeSoftmaxQKVMatMulattnavgsuffix2QKsuffix2Vsuffix2,Einsum,0,[],Einsum,"BGHNS,BGSD->BGHND","[[4, 8, 8, 1, 1], [4, 8, 1, 64], [4, 8, 8, 1, 64]]",1,1168,32,32,8,64,1,0,6,37376,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.065536,69.61822509765625,0.00014369106421194432,0.025178381590472424,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
38,Decode-SlidingAttention-Attention-serving-decode-Softmax(Q*K)*V,"Add(a=4x1x64x64,b=4x1x64x64,memory_placements=0_0_0,type=DT_BFLOAT16)",DecodeSlidingAttentionAttentionservingdecodeSoftmaxQKVattnavgAddBdbeamSNhDBdbeamSNhD,VPU,12,Memory,500,2,500,0,0,0,0,0,0,0,0,0,2,0,0,65536,"DT_BFLOAT16:[4,1,64,64]","[DT_BFLOAT16:(4,1,64,64)]",16384,DecodeSlidingAttentionAttentionservingdecodeSoftmaxQKVattnavgAddBdbeamSNhDBdbeamSNhD,Add,0,[],Add,,,,,0,,,,,0,2,65536,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.032768,122.0703125,0.0031372549019607837,0.044148395117540686,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
39,Decode-SlidingAttention-Attention-serving-decode-Attention_output,"XlaEinsum(a=4x1x64x64,b=64x64x2880,eq=BLND;NDM->BLM,memory_placements=0_0_0,type=DT_BFLOAT16)",DecodeSlidingAttentionAttentionservingdecodeAttentionoutputMatMulattnOutput2attnAvg2Wo1,MXU,12,Memory,7966,6946,7966,0,0,0,0,0,0,0,0,6946,1154,0,0,23648768,"DT_BFLOAT16:[4,1,64,64],DT_BFLOAT16:[64,64,2880]","[DT_BFLOAT16:(4,1,2880)]",94371840,DecodeSlidingAttentionAttentionservingdecodeAttentionoutputMatMulattnOutput2attnAvg2Wo1,Einsum,23592960,[],Einsum,"BLND,NDM->BLM","[[4, 1, 64, 64], [64, 64, 2880], [4, 1, 2880]]",1,5929472,736,1,4,2880,4096,0,6946,23648768,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,1684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,11.846829023349235,2764.8294627471932,0.025974784391815196,0.9999383228742109,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
40,Decode-SlidingAttention-Attention-serving-decode-Attention_layernorm,"LayerNorm(x=4x1x2880,memory_placements=0_0,type=DT_BFLOAT16)",DecodeSlidingAttentionAttentionservingdecodeAttentionlayernormYnormLayerNormy,VPU,12,Memory,500,9,500,0,0,0,0,0,0,0,0,0,9,0,0,46080,"DT_BFLOAT16:[4,1,2880]","[DT_BFLOAT16:(4,1,2880)]",92160,DecodeSlidingAttentionAttentionservingdecodeAttentionlayernormYnormLayerNormy,LayerNorm,0,[],LayerNorm,,,,,0,,,,,0,9,46080,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.18432,85.8306884765625,0.01764705882352941,0.031041840317020796,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
