Fusion index,Description,Config,Name,OpType,Count,Bounded-by,Execution time,Compute time,Memory time,ICI/NVLink time,ICI/NVLink outbound traffic,ICI/NVLink inbound traffic,Aggregated DCN time,DCN 0 time,PCIe time,Temporary memory size,Persistent memory size,MXU time,VPU time,Transpose time,Permute time,Bytes accessed,Input Tensor Shapes,Output Tensor Shapes,FLOP Count,Op Name,Op Code,Weight Size,Output Shape,parsed_op_type,dim_labels,tile_shapes,num_tiles,max_vmem_demand_bytes,num_mxu_ops,einsum_B_size,einsum_M_size,einsum_N_size,einsum_K_size,vu_softmax_time_ns,Compute Time (ns),Bytes Accessed,DVFS SA Policy,DVFS SA Voltage (V),DVFS SA Frequency (GHz),DVFS VU Policy,DVFS VU Voltage (V),DVFS VU Frequency (GHz),DVFS SRAM Policy,DVFS SRAM Voltage (V),DVFS SRAM Frequency (GHz),DVFS HBM Policy,DVFS HBM Voltage (V),DVFS HBM Frequency (GHz),DVFS ICI Policy,DVFS ICI Voltage (V),DVFS ICI Frequency (GHz),Vmem time,static_energy_sa_J,static_energy_vu_J,static_energy_sram_J,static_energy_hbm_J,static_energy_ici_J,static_energy_other_J,dynamic_energy_sa_J,dynamic_energy_vu_J,dynamic_energy_sram_J,dynamic_energy_hbm_J,dynamic_energy_ici_J,dynamic_energy_other_J,static_energy_J,dynamic_energy_J,total_energy_J,static_power_W,dynamic_power_W,total_power_W,num_setpm_sa,num_setpm_vu,num_setpm_sram,num_setpm_hbm,num_setpm_ici,tflops_per_sec,hbm_bw_GBps,flops_util,hbm_bw_util,DVFS SA Scaling Time (ns),DVFS SA Power Efficiency (%),DVFS VU Scaling Time (ns),DVFS VU Power Efficiency (%),DVFS SRAM Scaling Time (ns),DVFS SRAM Power Efficiency (%),DVFS HBM Scaling Time (ns),DVFS HBM Power Efficiency (%),DVFS ICI Scaling Time (ns),DVFS ICI Power Efficiency (%),DVFS SA Activity Factor,DVFS VU Activity Factor,DVFS SRAM Activity Factor,DVFS HBM Activity Factor,DVFS ICI Activity Factor
8,Fwd-SlidingAttention--FlashAttention-8,"FlashAttention(q=4x4096x64x64,k=4x128x8x64,v=4x128x8x64,memory_placements=[0, 0, 0],type=DT_BFLOAT16)",FwdSlidingAttentionFlashAttention8FlashAttention,MXU,12,Compute,154240,154240,90770,0,0,0,0,0,0,0,0,154240,77101,0,0,269484032,"DT_BFLOAT16:[4,4096,64,64],DT_BFLOAT16:[4,128,8,64],DT_BFLOAT16:[4,128,8,64]","[DT_BFLOAT16:(4,4096,64,64)]",34896609280,FwdSlidingAttentionFlashAttention8FlashAttention,FlashAttention,0,[],FlashAttention,,"[128, 128]",,114688,16384,256,128,4096,64,51401,154240,269484032,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,31713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,226.24876348547718,1627.182070150415,0.4960620971964219,0.5884926112659729,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
9,Fwd-SlidingAttention--Attention_output-9,"XlaEinsum(a=4x4096x64x64,b=64x64x2880,eq=BLND;NDM->BLM,memory_placements=0_0_0,type=DT_BFLOAT16)",FwdSlidingAttentionAttentionoutput9MatMulattnOutputattnAvgWo,MXU,12,Compute,886683,886683,84942,0,0,0,0,0,0,0,0,886683,147777,0,0,252182528,"DT_BFLOAT16:[4,4096,64,64],DT_BFLOAT16:[64,64,2880]","[DT_BFLOAT16:(4,4096,2880)]",386547056640,FwdSlidingAttentionAttentionoutput9MatMulattnOutputattnAvgWo,Einsum,23592960,[],Einsum,"BLND,NDM->BLM","[[4, 4096, 16, 64], [16, 64, 2880], [4, 4096, 2880]]",1,133824512,94208,1,16384,2880,4096,0,886683,252182528,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,153402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,435.9472964295019,264.8785205648467,0.9558369592937482,0.09579693329650876,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
10,Fwd-SlidingAttention--Attention_layernorm-10,"LayerNorm(x=4x4096x2880,memory_placements=0_0,type=DT_BFLOAT16)",FwdSlidingAttentionAttentionlayernorm10YnormLayerNormy,VPU,12,Memory,63574,36142,63574,0,0,0,0,0,0,0,0,0,36142,0,0,188743680,"DT_BFLOAT16:[4,4096,2880]","[DT_BFLOAT16:(4,4096,2880)]",377487360,FwdSlidingAttentionAttentionlayernorm10YnormLayerNormy,LayerNorm,0,[],LayerNorm,,,,,0,,,,,0,36142,188743680,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,13242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,5.937763236543241,2764.986472457294,0.5684898932045842,0.9999951075794915,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
11,FFN_MoE_gate-scores,"XlaEinsum(a=4x4096x2880,b=32x2880,eq=BSM;RM->BSR,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNMoEgatescoresscoreslinearxselfweight,MXU,24,Memory,32203,27728,32203,0,0,0,0,0,0,0,0,27728,4618,0,0,95604736,"DT_BFLOAT16:[4,4096,2880],DT_BFLOAT16:[32,2880]","[DT_BFLOAT16:(4,4096,32)]",3019898880,FFNMoEgatescoresscoreslinearxselfweight,Einsum,184320,[],Einsum,"BSM,RM->BSR","[[4, 4096, 2880], [32, 2880], [4, 4096, 32]]",1,34668544,2944,1,16384,32,2880,0,27728,95604736,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,6752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,93.77694252088314,2764.924040522719,0.20561078902233934,0.9999725282179817,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
12,FFN_MoE_gate-scores_softmax,"Softmax(x=4x4096x32,memory_placements=0_0,type=DT_FLOAT32)",FFNMoEgatescoressoftmaxscoressoftmaxscores,VPU,24,Memory,1413,202,1413,0,0,0,0,0,0,0,0,0,202,0,0,4194304,"DT_FLOAT32:[4,4096,32]","[DT_FLOAT32:(4,4096,32)]",2097152,FFNMoEgatescoressoftmaxscoressoftmaxscores,Softmax,0,[],Softmax,,,,,0,,,,,0,202,4194304,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.4841840056617126,2764.5081387119603,0.14209788657147215,0.9998221116498952,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
13,FFN_routed_expert0-Fwd-FFN-encoder-FFgate,"XlaEinsum(a=4x4096x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,MXU,24,Compute,637309,637309,69162,0,0,0,0,0,0,0,0,637309,106215,0,0,205332480,"DT_BFLOAT16:[4,4096,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(4,4096,2880)]",271790899200,FFNroutedexpert0FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[4, 4096, 960], [960, 2880], [4, 4096, 2880]]",1,133824512,67712,1,16384,2880,2880,0,637309,205332480,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,110795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.4664381014547,300.0597417042302,0.9350496878276872,0.10852070224384455,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
14,FFN_routed_expert0-Fwd-FFN-encoder-FFup,"XlaEinsum(a=4x4096x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,MXU,24,Compute,637309,637309,69162,0,0,0,0,0,0,0,0,637309,106215,0,0,205332480,"DT_BFLOAT16:[4,4096,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(4,4096,2880)]",271790899200,FFNroutedexpert0FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[4, 4096, 960], [960, 2880], [4, 4096, 2880]]",1,133824512,67712,1,16384,2880,2880,0,637309,205332480,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,110795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.4664381014547,300.0597417042302,0.9350496878276872,0.10852070224384455,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
15,FFN_routed_expert0-Fwd-FFN-encoder-FFgate_up,"Mul(a=4x4096x2880,b=4x4096x2880,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFgateuphgateup2hgate2hup1,VPU,24,Memory,63574,4518,63574,0,0,0,0,0,0,0,0,0,4518,0,0,188743680,"DT_BFLOAT16:[4,4096,2880]","[DT_BFLOAT16:(4,4096,2880)]",47185920,FFNroutedexpert0FwdFFNencoderFFgateuphgateup2hgate2hup1,Mul,0,[],Mul,,,,,0,,,,,0,4518,188743680,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.7422204045679052,2764.986472457294,0.07106123665057303,0.9999951075794915,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
16,FFN_routed_expert0-Fwd-FFN-encoder-FFoutput,"XlaEinsum(a=4x4096x2880,b=2880x2880,eq=BLH;HM->BLM,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFoutputMatMulffdown2hgateup2WFFdown1,MXU,24,Compute,637309,637309,69162,0,0,0,0,0,0,0,0,637309,106215,0,0,205332480,"DT_BFLOAT16:[4,4096,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(4,4096,2880)]",271790899200,FFNroutedexpert0FwdFFNencoderFFoutputMatMulffdown2hgateup2WFFdown1,Einsum,16588800,[],Einsum,"BLH,HM->BLM","[[4, 4096, 960], [960, 2880], [4, 4096, 2880]]",1,133824512,67712,1,16384,2880,2880,0,637309,205332480,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,110795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.4664381014547,300.0597417042302,0.9350496878276872,0.10852070224384455,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
17,FFN_routed_expert1-Fwd-FFN-encoder-FFgate,"XlaEinsum(a=4x4096x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert1FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,MXU,24,Compute,637309,637309,69162,0,0,0,0,0,0,0,0,637309,106215,0,0,205332480,"DT_BFLOAT16:[4,4096,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(4,4096,2880)]",271790899200,FFNroutedexpert1FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[4, 4096, 960], [960, 2880], [4, 4096, 2880]]",1,133824512,67712,1,16384,2880,2880,0,637309,205332480,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,110795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.4664381014547,300.0597417042302,0.9350496878276872,0.10852070224384455,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
18,FFN_routed_expert1-Fwd-FFN-encoder-FFup,"XlaEinsum(a=4x4096x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert1FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,MXU,24,Compute,637309,637309,69162,0,0,0,0,0,0,0,0,637309,106215,0,0,205332480,"DT_BFLOAT16:[4,4096,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(4,4096,2880)]",271790899200,FFNroutedexpert1FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[4, 4096, 960], [960, 2880], [4, 4096, 2880]]",1,133824512,67712,1,16384,2880,2880,0,637309,205332480,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,110795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.4664381014547,300.0597417042302,0.9350496878276872,0.10852070224384455,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
19,FFN_routed_expert1-Fwd-FFN-encoder-FFgate_up,"Mul(a=4x4096x2880,b=4x4096x2880,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert1FwdFFNencoderFFgateuphgateup2hgate2hup1,VPU,24,Memory,63574,4518,63574,0,0,0,0,0,0,0,0,0,4518,0,0,188743680,"DT_BFLOAT16:[4,4096,2880]","[DT_BFLOAT16:(4,4096,2880)]",47185920,FFNroutedexpert1FwdFFNencoderFFgateuphgateup2hgate2hup1,Mul,0,[],Mul,,,,,0,,,,,0,4518,188743680,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,5336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.7422204045679052,2764.986472457294,0.07106123665057303,0.9999951075794915,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
