Fusion index,Description,Config,Name,OpType,Count,Bounded-by,Execution time,Compute time,Memory time,ICI/NVLink time,ICI/NVLink outbound traffic,ICI/NVLink inbound traffic,Aggregated DCN time,DCN 0 time,PCIe time,Temporary memory size,Persistent memory size,MXU time,VPU time,Transpose time,Permute time,Bytes accessed,Input Tensor Shapes,Output Tensor Shapes,FLOP Count,Op Name,Op Code,Weight Size,Output Shape,parsed_op_type,dim_labels,tile_shapes,num_tiles,max_vmem_demand_bytes,num_mxu_ops,einsum_B_size,einsum_M_size,einsum_N_size,einsum_K_size,vu_softmax_time_ns,Compute Time (ns),Bytes Accessed,DVFS SA Policy,DVFS SA Voltage (V),DVFS SA Frequency (GHz),DVFS VU Policy,DVFS VU Voltage (V),DVFS VU Frequency (GHz),DVFS SRAM Policy,DVFS SRAM Voltage (V),DVFS SRAM Frequency (GHz),DVFS HBM Policy,DVFS HBM Voltage (V),DVFS HBM Frequency (GHz),DVFS ICI Policy,DVFS ICI Voltage (V),DVFS ICI Frequency (GHz),Vmem time,static_energy_sa_J,static_energy_vu_J,static_energy_sram_J,static_energy_hbm_J,static_energy_ici_J,static_energy_other_J,dynamic_energy_sa_J,dynamic_energy_vu_J,dynamic_energy_sram_J,dynamic_energy_hbm_J,dynamic_energy_ici_J,dynamic_energy_other_J,static_energy_J,dynamic_energy_J,total_energy_J,static_power_W,dynamic_power_W,total_power_W,num_setpm_sa,num_setpm_vu,num_setpm_sram,num_setpm_hbm,num_setpm_ici,tflops_per_sec,hbm_bw_GBps,flops_util,hbm_bw_util,DVFS SA Scaling Time (ns),DVFS SA Power Efficiency (%),DVFS VU Scaling Time (ns),DVFS VU Power Efficiency (%),DVFS SRAM Scaling Time (ns),DVFS SRAM Power Efficiency (%),DVFS HBM Scaling Time (ns),DVFS HBM Power Efficiency (%),DVFS ICI Scaling Time (ns),DVFS ICI Power Efficiency (%),DVFS SA Activity Factor,DVFS VU Activity Factor,DVFS SRAM Activity Factor,DVFS HBM Activity Factor,DVFS ICI Activity Factor
8,Fwd-SlidingAttention--FlashAttention-8,"FlashAttention(q=1x4096x64x64,k=1x128x8x64,v=1x128x8x64,memory_placements=[0, 0, 0],type=DT_BFLOAT16)",FwdSlidingAttentionFlashAttention8FlashAttention,MXU,12,Compute,38590,38590,22693,0,0,0,0,0,0,0,0,38590,19274,0,0,67371008,"DT_BFLOAT16:[1,4096,64,64],DT_BFLOAT16:[1,128,8,64],DT_BFLOAT16:[1,128,8,64]","[DT_BFLOAT16:(1,4096,64,64)]",8724152320,FwdSlidingAttentionFlashAttention8FlashAttention,FlashAttention,0,[],FlashAttention,,"[128, 128]",,114688,4096,64,128,4096,64,12850,38590,67371008,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,7933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,226.07287691111688,1625.9170931588494,0.4956764567995343,0.5880351150664916,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
9,Fwd-SlidingAttention--Attention_output-9,"XlaEinsum(a=1x4096x64x64,b=64x64x2880,eq=BLND;NDM->BLM,memory_placements=0_0_0,type=DT_BFLOAT16)",FwdSlidingAttentionAttentionoutput9MatMulattnOutputattnAvgWo,MXU,12,Compute,221685,221685,27196,0,0,0,0,0,0,0,0,221685,36944,0,0,80740352,"DT_BFLOAT16:[1,4096,64,64],DT_BFLOAT16:[64,64,2880]","[DT_BFLOAT16:(1,4096,2880)]",96636764160,FwdSlidingAttentionAttentionoutput9MatMulattnOutputattnAvgWo,Einsum,23592960,[],Einsum,"BLND,NDM->BLM","[[1, 4096, 64, 64], [64, 64, 2880], [1, 4096, 2880]]",1,37879808,23552,1,4096,2880,4096,0,221685,80740352,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,38747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,435.9192735638406,339.1989196382254,0.9557755177137137,0.12267592030315566,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
10,Fwd-SlidingAttention--Attention_layernorm-10,"LayerNorm(x=1x4096x2880,memory_placements=0_0,type=DT_BFLOAT16)",FwdSlidingAttentionAttentionlayernorm10YnormLayerNormy,VPU,12,Memory,15894,9036,15894,0,0,0,0,0,0,0,0,0,9036,0,0,47185920,"DT_BFLOAT16:[1,4096,2880]","[DT_BFLOAT16:(1,4096,2880)]",94371840,FwdSlidingAttentionAttentionlayernorm10YnormLayerNormy,LayerNorm,0,[],LayerNorm,,,,,0,,,,,0,9036,47185920,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,5.93757644394111,2764.8994903737257,0.5684720094153176,0.9999636493214198,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
11,FFN_MoE_gate-scores,"XlaEinsum(a=1x4096x2880,b=32x2880,eq=BSM;RM->BSR,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNMoEgatescoresscoreslinearxselfweight,MXU,24,Memory,8098,6946,8098,0,0,0,0,0,0,0,0,6946,1154,0,0,24039424,"DT_BFLOAT16:[1,4096,2880],DT_BFLOAT16:[32,2880]","[DT_BFLOAT16:(1,4096,32)]",754974720,FFNMoEgatescoresscoreslinearxselfweight,Einsum,184320,[],Einsum,"BSM,RM->BSR","[[1, 4096, 2880], [32, 2880], [1, 4096, 32]]",1,8716288,736,1,4096,32,2880,0,6946,24039424,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,93.22977525314892,2764.6898310636116,0.20441109653267456,0.9998878231694798,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
12,FFN_MoE_gate-scores_softmax,"Softmax(x=1x4096x32,memory_placements=0_0,type=DT_FLOAT32)",FFNMoEgatescoressoftmaxscoressoftmaxscores,VPU,24,Memory,500,51,500,0,0,0,0,0,0,0,0,0,51,0,0,1048576,"DT_FLOAT32:[1,4096,32]","[DT_FLOAT32:(1,4096,32)]",524288,FFNMoEgatescoressoftmaxscoressoftmaxscores,Softmax,0,[],Softmax,,,,,0,,,,,0,51,1048576,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.048576,1953.125,0.10039215686274508,0.706374321880651,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
13,FFN_routed_expert0-Fwd-FFN-encoder-FFgate,"XlaEinsum(a=1x4096x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,MXU,24,Compute,159342,159342,21481,0,0,0,0,0,0,0,0,159342,26554,0,0,63774720,"DT_BFLOAT16:[1,4096,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,4096,2880)]",67947724800,FFNroutedexpert0FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[1, 4096, 2880], [2880, 2880], [1, 4096, 2880]]",1,37879808,16928,1,4096,2880,2880,0,159342,63774720,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,27978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.42696087660505,372.75066476999945,0.9349631319736409,0.13481036700542476,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
14,FFN_routed_expert0-Fwd-FFN-encoder-FFup,"XlaEinsum(a=1x4096x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,MXU,24,Compute,159342,159342,21481,0,0,0,0,0,0,0,0,159342,26554,0,0,63774720,"DT_BFLOAT16:[1,4096,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,4096,2880)]",67947724800,FFNroutedexpert0FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[1, 4096, 2880], [2880, 2880], [1, 4096, 2880]]",1,37879808,16928,1,4096,2880,2880,0,159342,63774720,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,27978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.42696087660505,372.75066476999945,0.9349631319736409,0.13481036700542476,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
15,FFN_routed_expert0-Fwd-FFN-encoder-FFgate_up,"Mul(a=1x4096x2880,b=1x4096x2880,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFgateuphgateup2hgate2hup1,VPU,24,Memory,15894,1130,15894,0,0,0,0,0,0,0,0,0,1130,0,0,47185920,"DT_BFLOAT16:[1,4096,2880]","[DT_BFLOAT16:(1,4096,2880)]",11796480,FFNroutedexpert0FwdFFNencoderFFgateuphgateup2hgate2hup1,Mul,0,[],Mul,,,,,0,,,,,0,1130,47185920,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.7421970554926387,2764.8994903737257,0.0710590011769147,0.9999636493214198,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
16,FFN_routed_expert0-Fwd-FFN-encoder-FFoutput,"XlaEinsum(a=1x4096x2880,b=2880x2880,eq=BLH;HM->BLM,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFoutputMatMulffdown2hgateup2WFFdown1,MXU,24,Compute,159342,159342,21481,0,0,0,0,0,0,0,0,159342,26554,0,0,63774720,"DT_BFLOAT16:[1,4096,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,4096,2880)]",67947724800,FFNroutedexpert0FwdFFNencoderFFoutputMatMulffdown2hgateup2WFFdown1,Einsum,16588800,[],Einsum,"BLH,HM->BLM","[[1, 4096, 2880], [2880, 2880], [1, 4096, 2880]]",1,37879808,16928,1,4096,2880,2880,0,159342,63774720,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,27978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.42696087660505,372.75066476999945,0.9349631319736409,0.13481036700542476,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
17,FFN_routed_expert1-Fwd-FFN-encoder-FFgate,"XlaEinsum(a=1x4096x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert1FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,MXU,24,Compute,159342,159342,21481,0,0,0,0,0,0,0,0,159342,26554,0,0,63774720,"DT_BFLOAT16:[1,4096,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,4096,2880)]",67947724800,FFNroutedexpert1FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[1, 4096, 2880], [2880, 2880], [1, 4096, 2880]]",1,37879808,16928,1,4096,2880,2880,0,159342,63774720,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,27978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.42696087660505,372.75066476999945,0.9349631319736409,0.13481036700542476,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
18,FFN_routed_expert1-Fwd-FFN-encoder-FFup,"XlaEinsum(a=1x4096x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert1FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,MXU,24,Compute,159342,159342,21481,0,0,0,0,0,0,0,0,159342,26554,0,0,63774720,"DT_BFLOAT16:[1,4096,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,4096,2880)]",67947724800,FFNroutedexpert1FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[1, 4096, 2880], [2880, 2880], [1, 4096, 2880]]",1,37879808,16928,1,4096,2880,2880,0,159342,63774720,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,27978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.42696087660505,372.75066476999945,0.9349631319736409,0.13481036700542476,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
19,FFN_routed_expert1-Fwd-FFN-encoder-FFgate_up,"Mul(a=1x4096x2880,b=1x4096x2880,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert1FwdFFNencoderFFgateuphgateup2hgate2hup1,VPU,24,Memory,15894,1130,15894,0,0,0,0,0,0,0,0,0,1130,0,0,47185920,"DT_BFLOAT16:[1,4096,2880]","[DT_BFLOAT16:(1,4096,2880)]",11796480,FFNroutedexpert1FwdFFNencoderFFgateuphgateup2hgate2hup1,Mul,0,[],Mul,,,,,0,,,,,0,1130,47185920,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.7421970554926387,2764.8994903737257,0.0710590011769147,0.9999636493214198,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
