Fusion index,Description,Config,Name,OpType,Count,Bounded-by,Execution time,Compute time,Memory time,ICI/NVLink time,ICI/NVLink outbound traffic,ICI/NVLink inbound traffic,Aggregated DCN time,DCN 0 time,PCIe time,Temporary memory size,Persistent memory size,MXU time,VPU time,Transpose time,Permute time,Bytes accessed,Input Tensor Shapes,Output Tensor Shapes,FLOP Count,Op Name,Op Code,Weight Size,Output Shape,parsed_op_type,dim_labels,tile_shapes,num_tiles,max_vmem_demand_bytes,num_mxu_ops,einsum_B_size,einsum_M_size,einsum_N_size,einsum_K_size,vu_softmax_time_ns,Compute Time (ns),Bytes Accessed,DVFS SA Policy,DVFS SA Voltage (V),DVFS SA Frequency (GHz),DVFS VU Policy,DVFS VU Voltage (V),DVFS VU Frequency (GHz),DVFS SRAM Policy,DVFS SRAM Voltage (V),DVFS SRAM Frequency (GHz),DVFS HBM Policy,DVFS HBM Voltage (V),DVFS HBM Frequency (GHz),DVFS ICI Policy,DVFS ICI Voltage (V),DVFS ICI Frequency (GHz),Vmem time,static_energy_sa_J,static_energy_vu_J,static_energy_sram_J,static_energy_hbm_J,static_energy_ici_J,static_energy_other_J,dynamic_energy_sa_J,dynamic_energy_vu_J,dynamic_energy_sram_J,dynamic_energy_hbm_J,dynamic_energy_ici_J,dynamic_energy_other_J,static_energy_J,dynamic_energy_J,total_energy_J,static_power_W,dynamic_power_W,total_power_W,num_setpm_sa,num_setpm_vu,num_setpm_sram,num_setpm_hbm,num_setpm_ici,tflops_per_sec,hbm_bw_GBps,flops_util,hbm_bw_util,DVFS SA Scaling Time (ns),DVFS SA Power Efficiency (%),DVFS VU Scaling Time (ns),DVFS VU Power Efficiency (%),DVFS SRAM Scaling Time (ns),DVFS SRAM Power Efficiency (%),DVFS HBM Scaling Time (ns),DVFS HBM Power Efficiency (%),DVFS ICI Scaling Time (ns),DVFS ICI Power Efficiency (%),DVFS SA Activity Factor,DVFS VU Activity Factor,DVFS SRAM Activity Factor,DVFS HBM Activity Factor,DVFS ICI Activity Factor
8,Fwd-SlidingAttention--FlashAttention-8,"FlashAttention(q=1x8192x64x64,k=1x128x8x64,v=1x128x8x64,memory_placements=[0, 0, 0],type=DT_BFLOAT16)",FwdSlidingAttentionFlashAttention8FlashAttention,MXU,12,Compute,77140,77140,45297,0,0,0,0,0,0,0,0,77140,38550,0,0,134479872,"DT_BFLOAT16:[1,8192,64,64],DT_BFLOAT16:[1,128,8,64],DT_BFLOAT16:[1,128,8,64]","[DT_BFLOAT16:(1,8192,64,64)]",17448304640,FwdSlidingAttentionFlashAttention8FlashAttention,FlashAttention,0,[],FlashAttention,,"[128, 128]",,114688,8192,64,128,8192,64,25700,77140,134479872,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,226.19010422608244,1623.595289408867,0.49593348374109486,0.5871954030411816,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
9,Fwd-SlidingAttention--Attention_output-9,"XlaEinsum(a=1x8192x64x64,b=64x64x2880,eq=BLND;NDM->BLM,memory_placements=0_0_0,type=DT_BFLOAT16)",FwdSlidingAttentionAttentionoutput9MatMulattnOutputattnAvgWo,MXU,12,Compute,443351,443351,46445,0,0,0,0,0,0,0,0,443351,73888,0,0,137887744,"DT_BFLOAT16:[1,8192,64,64],DT_BFLOAT16:[64,64,2880]","[DT_BFLOAT16:(1,8192,2880)]",193273528320,FwdSlidingAttentionAttentionoutput9MatMulattnOutputattnAvgWo,Einsum,23592960,[],Einsum,"BLND,NDM->BLM","[[1, 8192, 32, 64], [32, 64, 2880], [1, 8192, 2880]]",1,69861376,47104,1,8192,2880,4096,0,443351,137887744,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,76965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,435.9379550739707,289.6530486003189,0.9558164778893682,0.10475697960228532,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
10,Fwd-SlidingAttention--Attention_layernorm-10,"LayerNorm(x=1x8192x2880,memory_placements=0_0,type=DT_BFLOAT16)",FwdSlidingAttentionAttentionlayernorm10YnormLayerNormy,VPU,12,Memory,31787,18071,31787,0,0,0,0,0,0,0,0,0,18071,0,0,94371840,"DT_BFLOAT16:[1,8192,2880]","[DT_BFLOAT16:(1,8192,2880)]",188743680,FwdSlidingAttentionAttentionlayernorm10YnormLayerNormy,LayerNorm,0,[],LayerNorm,,,,,0,,,,,0,18071,94371840,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,6621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,5.937763236543241,2764.986472457294,0.5684898932045842,0.9999951075794915,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
11,FFN_MoE_gate-scores,"XlaEinsum(a=1x8192x2880,b=32x2880,eq=BSM;RM->BSR,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNMoEgatescoresscoreslinearxselfweight,MXU,24,Memory,16133,13873,16133,0,0,0,0,0,0,0,0,13873,2309,0,0,47894528,"DT_BFLOAT16:[1,8192,2880],DT_BFLOAT16:[32,2880]","[DT_BFLOAT16:(1,8192,32)]",1509949440,FFNMoEgatescoresscoreslinearxselfweight,Einsum,184320,[],Einsum,"BSM,RM->BSR","[[1, 8192, 2880], [32, 2880], [1, 8192, 32]]",1,17367040,1472,1,8192,32,2880,0,13873,47894528,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,3379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,93.59384119506602,2764.845665837298,0.20520932991032032,0.9999441829429649,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
12,FFN_MoE_gate-scores_softmax,"Softmax(x=1x8192x32,memory_placements=0_0,type=DT_FLOAT32)",FFNMoEgatescoressoftmaxscoressoftmaxscores,VPU,24,Memory,707,101,707,0,0,0,0,0,0,0,0,0,101,0,0,2097152,"DT_FLOAT32:[1,8192,32]","[DT_FLOAT32:(1,8192,32)]",1048576,FFNMoEgatescoressoftmaxscoressoftmaxscores,Softmax,0,[],Softmax,,,,,0,,,,,0,101,2097152,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1.483134370579915,2762.5530410183874,0.14199739301661254,0.9991150238764511,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
13,FFN_routed_expert0-Fwd-FFN-encoder-FFgate,"XlaEinsum(a=1x8192x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,MXU,24,Compute,318664,318664,37375,0,0,0,0,0,0,0,0,318664,53107,0,0,110960640,"DT_BFLOAT16:[1,8192,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,8192,2880)]",135895449600,FFNroutedexpert0FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[1, 8192, 2880], [2880, 2880], [1, 8192, 2880]]",1,69861376,33856,1,8192,2880,2880,0,318664,110960640,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,55584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.45372429894815,324.29188400880315,0.9350218121591639,0.11728458734495593,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
14,FFN_routed_expert0-Fwd-FFN-encoder-FFup,"XlaEinsum(a=1x8192x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,MXU,24,Compute,318664,318664,37375,0,0,0,0,0,0,0,0,318664,53107,0,0,110960640,"DT_BFLOAT16:[1,8192,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,8192,2880)]",135895449600,FFNroutedexpert0FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[1, 8192, 2880], [2880, 2880], [1, 8192, 2880]]",1,69861376,33856,1,8192,2880,2880,0,318664,110960640,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,55584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.45372429894815,324.29188400880315,0.9350218121591639,0.11728458734495593,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
15,FFN_routed_expert0-Fwd-FFN-encoder-FFgate_up,"Mul(a=1x8192x2880,b=1x8192x2880,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFgateuphgateup2hgate2hup1,VPU,24,Memory,31787,2259,31787,0,0,0,0,0,0,0,0,0,2259,0,0,94371840,"DT_BFLOAT16:[1,8192,2880]","[DT_BFLOAT16:(1,8192,2880)]",23592960,FFNroutedexpert0FwdFFNencoderFFgateuphgateup2hgate2hup1,Mul,0,[],Mul,,,,,0,,,,,0,2259,94371840,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.7422204045679052,2764.986472457294,0.07106123665057303,0.9999951075794915,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
16,FFN_routed_expert0-Fwd-FFN-encoder-FFoutput,"XlaEinsum(a=1x8192x2880,b=2880x2880,eq=BLH;HM->BLM,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFoutputMatMulffdown2hgateup2WFFdown1,MXU,24,Compute,318664,318664,37375,0,0,0,0,0,0,0,0,318664,53107,0,0,110960640,"DT_BFLOAT16:[1,8192,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,8192,2880)]",135895449600,FFNroutedexpert0FwdFFNencoderFFoutputMatMulffdown2hgateup2WFFdown1,Einsum,16588800,[],Einsum,"BLH,HM->BLM","[[1, 8192, 2880], [2880, 2880], [1, 8192, 2880]]",1,69861376,33856,1,8192,2880,2880,0,318664,110960640,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,55584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.45372429894815,324.29188400880315,0.9350218121591639,0.11728458734495593,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
17,FFN_routed_expert1-Fwd-FFN-encoder-FFgate,"XlaEinsum(a=1x8192x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert1FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,MXU,24,Compute,318664,318664,37375,0,0,0,0,0,0,0,0,318664,53107,0,0,110960640,"DT_BFLOAT16:[1,8192,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,8192,2880)]",135895449600,FFNroutedexpert1FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[1, 8192, 2880], [2880, 2880], [1, 8192, 2880]]",1,69861376,33856,1,8192,2880,2880,0,318664,110960640,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,55584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.45372429894815,324.29188400880315,0.9350218121591639,0.11728458734495593,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
18,FFN_routed_expert1-Fwd-FFN-encoder-FFup,"XlaEinsum(a=1x8192x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert1FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,MXU,24,Compute,318664,318664,37375,0,0,0,0,0,0,0,0,318664,53107,0,0,110960640,"DT_BFLOAT16:[1,8192,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,8192,2880)]",135895449600,FFNroutedexpert1FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[1, 8192, 2880], [2880, 2880], [1, 8192, 2880]]",1,69861376,33856,1,8192,2880,2880,0,318664,110960640,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,55584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.45372429894815,324.29188400880315,0.9350218121591639,0.11728458734495593,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
19,FFN_routed_expert1-Fwd-FFN-encoder-FFgate_up,"Mul(a=1x8192x2880,b=1x8192x2880,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert1FwdFFNencoderFFgateuphgateup2hgate2hup1,VPU,24,Memory,31787,2259,31787,0,0,0,0,0,0,0,0,0,2259,0,0,94371840,"DT_BFLOAT16:[1,8192,2880]","[DT_BFLOAT16:(1,8192,2880)]",23592960,FFNroutedexpert1FwdFFNencoderFFgateuphgateup2hgate2hup1,Mul,0,[],Mul,,,,,0,,,,,0,2259,94371840,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.7422204045679052,2764.986472457294,0.07106123665057303,0.9999951075794915,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
