Fusion index,Description,Config,Name,OpType,Count,Bounded-by,Execution time,Compute time,Memory time,ICI/NVLink time,ICI/NVLink outbound traffic,ICI/NVLink inbound traffic,Aggregated DCN time,DCN 0 time,PCIe time,Temporary memory size,Persistent memory size,MXU time,VPU time,Transpose time,Permute time,Bytes accessed,Input Tensor Shapes,Output Tensor Shapes,FLOP Count,Op Name,Op Code,Weight Size,Output Shape,parsed_op_type,dim_labels,tile_shapes,num_tiles,max_vmem_demand_bytes,num_mxu_ops,einsum_B_size,einsum_M_size,einsum_N_size,einsum_K_size,vu_softmax_time_ns,Compute Time (ns),Bytes Accessed,DVFS SA Policy,DVFS SA Voltage (V),DVFS SA Frequency (GHz),DVFS VU Policy,DVFS VU Voltage (V),DVFS VU Frequency (GHz),DVFS SRAM Policy,DVFS SRAM Voltage (V),DVFS SRAM Frequency (GHz),DVFS HBM Policy,DVFS HBM Voltage (V),DVFS HBM Frequency (GHz),DVFS ICI Policy,DVFS ICI Voltage (V),DVFS ICI Frequency (GHz),Vmem time,static_energy_sa_J,static_energy_vu_J,static_energy_sram_J,static_energy_hbm_J,static_energy_ici_J,static_energy_other_J,dynamic_energy_sa_J,dynamic_energy_vu_J,dynamic_energy_sram_J,dynamic_energy_hbm_J,dynamic_energy_ici_J,dynamic_energy_other_J,static_energy_J,dynamic_energy_J,total_energy_J,static_power_W,dynamic_power_W,total_power_W,num_setpm_sa,num_setpm_vu,num_setpm_sram,num_setpm_hbm,num_setpm_ici,tflops_per_sec,hbm_bw_GBps,flops_util,hbm_bw_util,DVFS SA Scaling Time (ns),DVFS SA Power Efficiency (%),DVFS VU Scaling Time (ns),DVFS VU Power Efficiency (%),DVFS SRAM Scaling Time (ns),DVFS SRAM Power Efficiency (%),DVFS HBM Scaling Time (ns),DVFS HBM Power Efficiency (%),DVFS ICI Scaling Time (ns),DVFS ICI Power Efficiency (%),DVFS SA Activity Factor,DVFS VU Activity Factor,DVFS SRAM Activity Factor,DVFS HBM Activity Factor,DVFS ICI Activity Factor
8,Fwd-SlidingAttention--FlashAttention-8,"FlashAttention(q=1x1024x64x64,k=1x128x8x64,v=1x128x8x64,memory_placements=[0, 0, 0],type=DT_BFLOAT16)",FwdSlidingAttentionFlashAttention8FlashAttention,MXU,12,Memory,11391,9676,11391,0,0,0,0,0,0,0,0,9676,4818,0,0,33816576,"DT_BFLOAT16:[1,1024,64,64],DT_BFLOAT16:[1,128,8,64],DT_BFLOAT16:[1,128,8,64]","[DT_BFLOAT16:(1,1024,64,64)]",2181038080,FwdSlidingAttentionFlashAttention8FlashAttention,FlashAttention,0,[],FlashAttention,,"[128, 1024]",,33816576,1024,64,128,1024,64,3212,9676,33816576,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,191.4702905802827,2764.826672372926,0.41980849942704834,0.9999373136972608,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
9,Fwd-SlidingAttention--Attention_output-9,"XlaEinsum(a=1x1024x64x64,b=64x64x2880,eq=BLND;NDM->BLM,memory_placements=0_0_0,type=DT_BFLOAT16)",FwdSlidingAttentionAttentionoutput9MatMulattnOutputattnAvgWo,MXU,12,Compute,55436,55436,12759,0,0,0,0,0,0,0,0,55436,9236,0,0,37879808,"DT_BFLOAT16:[1,1024,64,64],DT_BFLOAT16:[64,64,2880]","[DT_BFLOAT16:(1,1024,2880)]",24159191040,FwdSlidingAttentionAttentionoutput9MatMulattnOutputattnAvgWo,Einsum,23592960,[],Einsum,"BLND,NDM->BLM","[[1, 1024, 64, 64], [64, 64, 2880], [1, 1024, 2880]]",1,13893632,5888,1,1024,2880,4096,0,55436,37879808,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,10083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,435.8032873944729,636.3792537791327,0.955521212047968,0.23015524548974056,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
10,Fwd-SlidingAttention--Attention_layernorm-10,"LayerNorm(x=1x1024x2880,memory_placements=0_0,type=DT_BFLOAT16)",FwdSlidingAttentionAttentionlayernorm10YnormLayerNormy,VPU,12,Memory,3974,2259,3974,0,0,0,0,0,0,0,0,0,2259,0,0,11796480,"DT_BFLOAT16:[1,1024,2880]","[DT_BFLOAT16:(1,1024,2880)]",23592960,FwdSlidingAttentionAttentionlayernorm10YnormLayerNormy,LayerNorm,0,[],LayerNorm,,,,,0,,,,,0,2259,11796480,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,5.936829391041772,2764.551616758933,0.568400485508748,0.9998378360791801,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
11,FFN_MoE_gate-scores,"XlaEinsum(a=1x1024x2880,b=32x2880,eq=BSM;RM->BSR,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNMoEgatescoresscoreslinearxselfweight,MXU,24,Memory,2071,1751,2071,0,0,0,0,0,0,0,0,1751,288,0,0,6148096,"DT_BFLOAT16:[1,1024,2880],DT_BFLOAT16:[32,2880]","[DT_BFLOAT16:(1,1024,32)]",188743680,FFNMoEgatescoresscoreslinearxselfweight,Einsum,184320,[],Einsum,"BSM,RM->BSR","[[1, 1024, 2880], [32, 2880], [1, 1024, 32]]",1,2228224,184,1,1024,32,2880,0,1751,6148096,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,91.13649444712698,2764.780587012615,0.19982147027059374,0.9999206462975099,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
12,FFN_MoE_gate-scores_softmax,"Softmax(x=1x1024x32,memory_placements=0_0,type=DT_FLOAT32)",FFNMoEgatescoressoftmaxscoressoftmaxscores,VPU,24,Memory,500,13,500,0,0,0,0,0,0,0,0,0,13,0,0,262144,"DT_FLOAT32:[1,1024,32]","[DT_FLOAT32:(1,1024,32)]",131072,FFNMoEgatescoressoftmaxscoressoftmaxscores,Softmax,0,[],Softmax,,,,,0,,,,,0,13,262144,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.262144,488.28125,0.02509803921568627,0.17659358047016274,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
13,FFN_routed_expert0-Fwd-FFN-encoder-FFgate,"XlaEinsum(a=1x1024x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,MXU,24,Compute,39850,39850,9561,0,0,0,0,0,0,0,0,39850,6638,0,0,28385280,"DT_BFLOAT16:[1,1024,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,1024,2880)]",16986931200,FFNroutedexpert0FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[1, 1024, 2880], [2880, 2880], [1, 1024, 2880]]",1,13893632,4232,1,1024,2880,2880,0,39850,28385280,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,7274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.27179924717694,663.3839912366687,0.934622932088732,0.2399218774816162,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
14,FFN_routed_expert0-Fwd-FFN-encoder-FFup,"XlaEinsum(a=1x1024x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,MXU,24,Compute,39850,39850,9561,0,0,0,0,0,0,0,0,39850,6638,0,0,28385280,"DT_BFLOAT16:[1,1024,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,1024,2880)]",16986931200,FFNroutedexpert0FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[1, 1024, 2880], [2880, 2880], [1, 1024, 2880]]",1,13893632,4232,1,1024,2880,2880,0,39850,28385280,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,7274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.27179924717694,663.3839912366687,0.934622932088732,0.2399218774816162,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
15,FFN_routed_expert0-Fwd-FFN-encoder-FFgate_up,"Mul(a=1x1024x2880,b=1x1024x2880,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFgateuphgateup2hgate2hup1,VPU,24,Memory,3974,283,3974,0,0,0,0,0,0,0,0,0,283,0,0,11796480,"DT_BFLOAT16:[1,1024,2880]","[DT_BFLOAT16:(1,1024,2880)]",2949120,FFNroutedexpert0FwdFFNencoderFFgateuphgateup2hgate2hup1,Mul,0,[],Mul,,,,,0,,,,,0,283,11796480,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.7421036738802215,2764.551616758933,0.0710500606885935,0.9998378360791801,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
16,FFN_routed_expert0-Fwd-FFN-encoder-FFoutput,"XlaEinsum(a=1x1024x2880,b=2880x2880,eq=BLH;HM->BLM,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert0FwdFFNencoderFFoutputMatMulffdown2hgateup2WFFdown1,MXU,24,Compute,39850,39850,9561,0,0,0,0,0,0,0,0,39850,6638,0,0,28385280,"DT_BFLOAT16:[1,1024,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,1024,2880)]",16986931200,FFNroutedexpert0FwdFFNencoderFFoutputMatMulffdown2hgateup2WFFdown1,Einsum,16588800,[],Einsum,"BLH,HM->BLM","[[1, 1024, 2880], [2880, 2880], [1, 1024, 2880]]",1,13893632,4232,1,1024,2880,2880,0,39850,28385280,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,7274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.27179924717694,663.3839912366687,0.934622932088732,0.2399218774816162,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
17,FFN_routed_expert1-Fwd-FFN-encoder-FFgate,"XlaEinsum(a=1x1024x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert1FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,MXU,24,Compute,39850,39850,9561,0,0,0,0,0,0,0,0,39850,6638,0,0,28385280,"DT_BFLOAT16:[1,1024,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,1024,2880)]",16986931200,FFNroutedexpert1FwdFFNencoderFFgateMatMulhgate2ynorm2WFFgate1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[1, 1024, 2880], [2880, 2880], [1, 1024, 2880]]",1,13893632,4232,1,1024,2880,2880,0,39850,28385280,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,7274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.27179924717694,663.3839912366687,0.934622932088732,0.2399218774816162,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
18,FFN_routed_expert1-Fwd-FFN-encoder-FFup,"XlaEinsum(a=1x1024x2880,b=2880x2880,eq=BLM;MH->BLH,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert1FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,MXU,24,Compute,39850,39850,9561,0,0,0,0,0,0,0,0,39850,6638,0,0,28385280,"DT_BFLOAT16:[1,1024,2880],DT_BFLOAT16:[2880,2880]","[DT_BFLOAT16:(1,1024,2880)]",16986931200,FFNroutedexpert1FwdFFNencoderFFupMatMulhup2ynorm2WFFup1,Einsum,16588800,[],Einsum,"BLM,MH->BLH","[[1, 1024, 2880], [2880, 2880], [1, 1024, 2880]]",1,13893632,4232,1,1024,2880,2880,0,39850,28385280,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,7274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,426.27179924717694,663.3839912366687,0.934622932088732,0.2399218774816162,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
19,FFN_routed_expert1-Fwd-FFN-encoder-FFgate_up,"Mul(a=1x1024x2880,b=1x1024x2880,memory_placements=0_0_0,type=DT_BFLOAT16)",FFNroutedexpert1FwdFFNencoderFFgateuphgateup2hgate2hup1,VPU,24,Memory,3974,283,3974,0,0,0,0,0,0,0,0,0,283,0,0,11796480,"DT_BFLOAT16:[1,1024,2880]","[DT_BFLOAT16:(1,1024,2880)]",2949120,FFNroutedexpert1FwdFFNencoderFFgateuphgateup2hgate2hup1,Mul,0,[],Mul,,,,,0,,,,,0,283,11796480,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,None,0.0,0.0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0.7421036738802215,2764.551616758933,0.0710500606885935,0.9998378360791801,20,100.0,20,100.0,20,100.0,20,100.0,20,100.0,1.0,1.0,1.0,1.0,1.0
